"Timestamp","Value","CPU freq","Memory freq"
0.007263,2.328015,1200,400
0.014542,2.774194,1200,400
0.021820,2.778186,1200,400
0.029099,2.780565,1200,400
0.036385,2.782749,1200,400
0.043663,2.787169,1200,400
0.050941,2.808845,1200,400
0.058220,2.780747,1200,400
0.065498,2.775198,1200,400
0.072784,2.799050,1200,400
0.080063,2.799513,1200,400
0.087341,2.814714,1200,400
0.094620,2.811350,1200,400
0.101898,2.784379,1200,400
0.109184,2.774814,1200,400
0.116463,2.811971,1200,400
0.123741,2.788738,1200,400
0.131020,2.787251,1200,400
0.138298,2.821179,1200,400
0.145584,2.795204,1200,400
0.152863,2.781932,1200,400
0.160141,2.784268,1200,400
0.167419,2.789860,1200,400
0.174698,2.777568,1200,400
0.181984,2.784384,1200,400
0.189262,2.793701,1200,400
0.196541,2.772506,1200,400
0.203819,2.778626,1200,400
0.211098,2.782452,1200,400
0.218384,2.777240,1200,400
0.225662,2.793322,1200,400
0.232941,2.796615,1200,400
0.240219,2.783089,1200,400
0.247498,2.786590,1200,400
0.254784,2.810339,1200,400
0.262062,2.787392,1200,400
0.269341,2.776058,1200,400
0.276619,2.813829,1200,400
0.283897,2.806159,1200,400
0.291183,2.799448,1200,400
0.298462,2.801510,1200,400
0.305740,2.783821,1200,400
0.313019,2.782762,1200,400
0.320297,2.834886,1200,400
0.327583,2.793345,1200,400
0.334862,2.786364,1200,400
0.342140,2.808339,1200,400
0.349419,2.800640,1200,400
0.356705,2.792019,1200,400
0.363983,2.784254,1200,400
0.371262,2.782569,1200,400
0.378540,2.779835,1200,400
0.385818,2.786768,1200,400
0.393105,2.763779,1200,400
0.400383,2.792271,1200,400
0.407661,2.785070,1200,400
0.414940,2.772746,1200,400
0.422218,2.777292,1200,400
0.429504,2.808842,1200,400
0.436783,2.792299,1200,400
0.444061,2.772527,1200,400
0.451340,2.796252,1200,400
0.458618,2.785925,1200,400
0.465904,2.784293,1200,400
0.473183,2.787915,1200,400
0.480461,2.781792,1200,400
0.487740,2.792029,1200,400
0.495018,2.790593,1200,400
0.502304,2.786525,1200,400
0.509583,2.792711,1200,400
0.516861,2.815269,1200,400
0.524139,2.798015,1200,400
0.531418,2.810915,1200,400
0.538704,2.808196,1200,400
0.545982,2.786937,1200,400
0.553261,2.779511,1200,400
0.560539,2.794049,1200,400
0.567818,2.796136,1200,400
0.575104,2.786355,1200,400
0.582382,2.798863,1200,400
0.589661,2.786753,1200,400
0.596939,2.786074,1200,400
0.604218,2.797729,1200,400
0.611504,2.814921,1200,400
0.618782,2.797319,1200,400
0.626060,2.799395,1200,400
0.633339,2.808800,1200,400
0.640617,2.787882,1200,400
0.647903,2.784362,1200,400
0.655182,2.802755,1200,400
0.662460,2.800711,1200,400
0.669739,2.784501,1200,400
0.677017,2.819167,1200,400
0.684303,2.784424,1200,400
0.691582,2.783833,1200,400
0.698860,2.833139,1200,400
0.706139,2.784168,1200,400
0.713425,2.783643,1200,400
0.720703,2.800380,1200,400
0.727982,2.808856,1200,400
0.735260,2.809055,1200,400
0.742538,2.795530,1200,400
0.749825,2.790123,1200,400
0.757103,2.789430,1200,400
0.764381,2.798078,1200,400
0.771660,2.778118,1200,400
0.778938,2.797289,1200,400
0.786224,2.789531,1200,400
0.793503,2.776557,1200,400
0.800781,2.801905,1200,400
0.808060,2.799190,1200,400
0.815338,2.804908,1200,400
0.822624,2.818010,1200,400
0.829903,2.793918,1200,400
0.837181,2.794996,1200,400
0.844460,2.809753,1200,400
0.851738,2.791953,1200,400
0.859024,2.782620,1200,400
0.866302,2.804653,1200,400
0.873581,2.782421,1200,400
0.880859,2.789799,1200,400
0.888138,2.801283,1200,400
0.895424,2.788596,1200,400
0.902702,2.798242,1200,400
0.909981,2.800722,1200,400
0.917259,2.799040,1200,400
