"Timestamp","Value","CPU freq","Memory freq"
0.009323,2.235780,900,300
0.018661,2.584364,900,300
0.028000,2.601365,900,300
0.037342,2.601177,900,300
0.046680,2.592541,900,300
0.056023,2.604223,900,300
0.065361,2.595296,900,300
0.074703,2.610362,900,300
0.084042,2.600041,900,300
0.093380,2.597556,900,300
0.102722,2.609228,900,300
0.112061,2.613319,900,300
0.121403,2.615690,900,300
0.130741,2.598321,900,300
0.140083,2.612086,900,300
0.149422,2.606369,900,300
0.158760,2.617701,900,300
0.168102,2.615011,900,300
0.177441,2.604458,900,300
0.186783,2.608937,900,300
0.196121,2.607698,900,300
0.205463,2.612824,900,300
0.214802,2.608759,900,300
0.224140,2.606564,900,300
0.233482,2.613554,900,300
0.242821,2.600917,900,300
0.252163,2.619166,900,300
0.261501,2.602576,900,300
0.270844,2.601353,900,300
0.280182,2.617454,900,300
0.289520,2.603067,900,300
0.298862,2.612088,900,300
0.308201,2.607813,900,300
0.317543,2.620428,900,300
0.326881,2.601559,900,300
0.336224,2.601180,900,300
0.345562,2.620713,900,300
0.354900,2.606077,900,300
0.364243,2.618345,900,300
0.373581,2.604336,900,300
0.382923,2.609864,900,300
0.392262,2.606274,900,300
0.401600,2.601743,900,300
0.410942,2.611927,900,300
0.420280,2.608000,900,300
0.429623,2.619745,900,300
0.438961,2.603059,900,300
0.448303,2.609702,900,300
0.457642,2.612829,900,300
0.466980,2.599676,900,300
0.476322,2.618504,900,300
0.485661,2.603172,900,300
0.495003,2.614648,900,300
0.504341,2.600496,900,300
0.513683,2.640166,900,300
0.523022,2.621955,900,300
0.532360,2.610174,900,300
0.541702,2.611742,900,300
0.551041,2.599762,900,300
0.560383,2.616733,900,300
0.569721,2.599388,900,300
0.579063,2.597103,900,300
0.588402,2.606607,900,300
0.597740,2.588477,900,300
0.607082,2.602506,900,300
0.616421,2.588730,900,300
0.625763,2.612890,900,300
0.635101,2.596505,900,300
0.644444,2.599408,900,300
0.653782,2.602759,900,300
0.663120,2.588382,900,300
0.672462,2.608501,900,300
0.681801,2.606184,900,300
0.691143,2.607423,900,300
0.700481,2.621324,900,300
0.709824,2.601949,900,300
0.719162,2.615458,900,300
0.728500,2.611423,900,300
0.737843,2.610362,900,300
0.747181,2.604854,900,300
0.756523,2.607843,900,300
0.765862,2.614471,900,300
0.775200,2.602005,900,300
0.784542,2.618496,900,300
0.793880,2.599576,900,300
0.803223,2.602923,900,300
0.812561,2.617015,900,300
0.821903,2.607734,900,300
0.831242,2.612628,900,300
0.840580,2.607304,900,300
0.849922,2.610683,900,300
0.859261,2.601845,900,300
0.868603,2.608537,900,300
0.877941,2.609338,900,300
0.887283,2.602168,900,300
0.896622,2.609802,900,300
0.905960,2.610007,900,300
0.915302,2.615396,900,300
0.924641,2.618620,900,300
0.933983,2.600773,900,300
0.943321,2.610251,900,300
0.952663,2.606401,900,300
0.962002,2.614258,900,300
0.971340,2.602785,900,300
0.980682,2.608489,900,300
0.990021,2.610298,900,300
0.999363,2.604895,900,300
1.008701,2.617110,900,300
1.018044,2.599453,900,300
1.027382,2.623913,900,300
1.036720,2.606890,900,300
1.046062,2.598958,900,300
1.055401,2.611510,900,300
1.064743,2.607245,900,300
1.074081,2.607445,900,300
1.083424,2.600803,900,300
1.092762,2.615716,900,300
1.102100,2.609024,900,300
1.111443,2.602117,900,300
1.120781,2.623755,900,300
1.130123,2.608824,900,300
1.139462,2.610127,900,300
1.148800,2.599717,900,300
1.158142,2.611054,900,300
1.167480,2.612309,900,300
1.176823,2.611019,900,300
1.186161,2.615388,900,300
1.195503,2.599776,900,300
1.204842,2.616565,900,300
1.214180,2.598962,900,300
1.223522,2.603336,900,300
1.232861,2.618196,900,300
1.242203,2.623309,900,300
1.251541,2.613014,900,300
1.260883,2.612306,900,300
1.270222,2.612881,900,300
1.279560,2.599748,900,300
1.288902,2.600111,900,300
1.298241,2.615633,900,300
1.307583,2.602824,900,300
1.316921,2.627455,900,300
1.326263,2.604156,900,300
1.335602,2.607031,900,300
1.344940,2.611311,900,300
1.354282,2.605662,900,300
1.363621,2.613089,900,300
1.372963,2.617212,900,300
1.382301,2.614104,900,300
1.391644,2.598858,900,300
1.400982,2.599216,900,300
1.410320,2.612007,900,300
1.419662,2.601653,900,300
1.429001,2.644085,900,300
1.438343,2.613741,900,300
1.447681,2.607905,900,300
1.457020,2.610797,900,300
1.466362,2.601668,900,300
1.475700,2.611245,900,300
1.485043,2.606272,900,300
1.494381,2.623085,900,300
1.503723,2.629483,900,300
1.513062,2.615137,900,300
1.522400,2.604675,900,300
1.531742,2.618913,900,300
1.541080,2.602969,900,300
1.550423,2.613828,900,300
1.559761,2.613180,900,300
1.569103,2.628194,900,300
1.578442,2.595499,900,300
1.587780,2.611454,900,300
1.597122,2.617356,900,300
1.606461,2.611546,900,300
1.615803,2.588172,900,300
1.625141,2.607387,900,300
1.634483,2.611055,900,300
1.643822,2.589187,900,300
1.653160,2.612727,900,300
1.662502,2.592716,900,300
1.671841,2.602290,900,300
1.681183,2.592919,900,300
1.690521,2.588937,900,300
1.699863,2.609127,900,300
1.709202,2.607523,900,300
1.718540,2.610739,900,300
1.727882,2.606074,900,300
1.737221,2.624808,900,300
1.746563,2.607018,900,300
1.755901,2.601682,900,300
1.765244,2.614561,900,300
1.774582,2.606984,900,300
1.783920,2.616272,900,300
1.793262,2.609210,900,300
1.802601,2.602583,900,300
1.811943,2.610212,900,300
1.821281,2.607700,900,300
1.830620,2.610904,900,300
1.839962,2.608402,900,300
1.849300,2.619678,900,300
1.858643,2.610697,900,300
1.867981,2.603739,900,300
1.877323,2.617956,900,300
1.886662,2.610618,900,300
1.896000,2.611501,900,300
1.905342,2.611795,900,300
1.914680,2.612918,900,300
1.924023,2.603491,900,300
1.933361,2.603678,900,300
1.942703,2.616895,900,300
1.952042,2.600494,900,300
1.961380,2.618337,900,300
1.970722,2.600761,900,300
1.980061,2.602108,900,300
1.989403,2.623726,900,300
1.998741,2.600362,900,300
2.008083,2.610197,900,300
2.017422,2.607720,900,300
2.026760,2.610404,900,300
2.036102,2.603594,900,300
2.045441,2.606754,900,300
2.054783,2.610869,900,300
2.064121,2.603592,900,300
2.073463,2.616414,900,300
2.082802,2.607826,900,300
2.092140,2.610012,900,300
2.101482,2.612301,900,300
2.110821,2.595532,900,300
2.120163,2.614431,900,300
2.129501,2.604984,900,300
2.138844,2.628132,900,300
2.148182,2.601120,900,300
2.157520,2.608214,900,300
2.166862,2.621998,900,300
2.176201,2.604685,900,300
2.185543,2.617046,900,300
2.194881,2.595728,900,300
2.204220,2.611887,900,300
2.213562,2.610198,900,300
2.222900,2.606321,900,300
2.232243,2.619691,900,300
2.241581,2.624722,900,300
2.250923,2.616153,900,300
2.260262,2.604506,900,300
2.269600,2.612629,900,300
2.278942,2.600508,900,300
2.288280,2.613339,900,300
2.297623,2.616282,900,300
2.306961,2.607742,900,300
2.316303,2.616405,900,300
2.325642,2.604074,900,300
2.334980,2.600855,900,300
2.344322,2.623104,900,300
2.353661,2.604752,900,300
2.363003,2.613026,900,300
2.372341,2.606212,900,300
2.381683,2.614475,900,300
2.391022,2.595896,900,300
2.400360,2.618357,900,300
2.409702,2.614335,900,300
2.419041,2.607307,900,300
2.428383,2.618708,900,300
2.437721,2.601970,900,300
2.447063,2.614403,900,300
2.456402,2.613358,900,300
2.465740,2.602423,900,300
2.475082,2.606404,900,300
2.484421,2.629261,900,300
2.493763,2.611843,900,300
2.503101,2.617424,900,300
2.512444,2.607691,900,300
2.521782,2.606968,900,300
2.531120,2.602750,900,300
2.540462,2.618144,900,300
2.549801,2.623753,900,300
2.559143,2.606312,900,300
2.568481,2.617636,900,300
2.577820,2.602367,900,300
2.587162,2.602623,900,300
2.596500,2.618084,900,300
2.605843,2.602043,900,300
2.615181,2.613371,900,300
2.624523,2.606062,900,300
2.633862,2.600894,900,300
2.643200,2.591795,900,300
2.652542,2.602677,900,300
2.661880,2.600775,900,300
2.671223,2.590294,900,300
2.680561,2.605363,900,300
2.689903,2.590218,900,300
2.699242,2.589940,900,300
2.708580,2.600026,900,300
2.717922,2.599355,900,300
2.727261,2.597635,900,300
2.736603,2.608642,900,300
2.745941,2.638546,900,300
2.755283,2.610807,900,300
2.764622,2.599867,900,300
2.773960,2.613473,900,300
2.783302,2.596256,900,300
2.792641,2.630138,900,300
2.801983,2.602329,900,300
2.811321,2.616065,900,300
2.820663,2.612950,900,300
2.830002,2.601689,900,300
2.839340,2.613245,900,300
2.848682,2.614206,900,300
2.858021,2.611897,900,300
2.867363,2.601097,900,300
2.876701,2.606322,900,300
2.886044,2.612024,900,300
2.895382,2.600801,900,300
2.904720,2.617060,900,300
2.914062,2.601661,900,300
2.923401,2.613324,900,300
2.932743,2.607231,900,300
2.942081,2.601193,900,300
2.951420,2.614034,900,300
2.960762,2.611418,900,300
2.970100,2.612823,900,300
2.979443,2.611718,900,300
2.988781,2.618100,900,300
2.998123,2.600497,900,300
3.007462,2.605912,900,300
3.016800,2.618026,900,300
3.026142,2.602093,900,300
3.035480,2.609115,900,300
3.044823,2.614952,900,300
3.054161,2.613276,900,300
3.063503,2.622589,900,300
3.072842,2.609574,900,300
3.082180,2.612667,900,300
3.091522,2.608629,900,300
3.100861,2.616605,900,300
3.110203,2.598227,900,300
3.119541,2.610268,900,300
3.128883,2.619604,900,300
3.138222,2.603743,900,300
3.147560,2.614496,900,300
3.156902,2.614054,900,300
3.166241,2.608593,900,300
3.175583,2.616090,900,300
3.184921,2.610715,900,300
3.194263,2.613280,900,300
3.203602,2.602791,900,300
3.212940,2.618547,900,300
3.222282,2.604994,900,300
3.231621,2.614948,900,300
3.240963,2.621538,900,300
3.250301,2.603467,900,300
3.259644,2.621547,900,300
3.268982,2.607594,900,300
3.278320,2.614572,900,300
3.287663,2.606055,900,300
3.297001,2.607457,900,300
3.306343,2.615170,900,300
3.315681,2.613507,900,300
3.325020,2.621032,900,300
3.334362,2.603371,900,300
3.343700,2.614782,900,300
3.353043,2.612085,900,300
3.362381,2.610035,900,300
3.371723,2.610523,900,300
3.381062,2.607674,900,300
3.390400,2.613290,900,300
3.399742,2.602590,900,300
3.409081,2.607560,900,300
3.418423,2.616312,900,300
3.427761,2.604475,900,300
3.437103,2.617610,900,300
3.446442,2.603868,900,300
3.455780,2.631963,900,300
3.465122,2.610311,900,300
3.474461,2.603874,900,300
3.483803,2.620347,900,300
3.493141,2.611012,900,300
3.502483,2.609026,900,300
3.511822,2.612927,900,300
3.521160,2.608247,900,300
3.530502,2.611759,900,300
3.539841,2.608330,900,300
3.549183,2.625246,900,300
3.558521,2.630085,900,300
3.567863,2.603732,900,300
3.577202,2.628340,900,300
3.586540,2.610733,900,300
3.595882,2.612314,900,300
3.605221,2.617549,900,300
3.614563,2.609067,900,300
3.623901,2.606748,900,300
3.633244,2.616186,900,300
3.642582,2.613841,900,300
3.651920,2.599105,900,300
3.661263,2.604318,900,300
3.670601,2.598287,900,300
3.679943,2.591143,900,300
3.689281,2.608243,900,300
3.698620,2.590579,900,300
3.707962,2.595528,900,300
3.717300,2.603504,900,300
3.726643,2.587604,900,300
3.735981,2.606775,900,300
3.745323,2.603946,900,300
3.754662,2.607088,900,300
3.764000,2.611912,900,300
3.773342,2.607875,900,300
3.782681,2.614082,900,300
3.792023,2.606274,900,300
3.801361,2.616054,900,300
3.810703,2.604199,900,300
3.820042,2.618295,900,300
3.829380,2.605472,900,300
3.838722,2.604324,900,300
3.848061,2.616037,900,300
3.857403,2.603415,900,300
3.866741,2.617518,900,300
3.876083,2.605322,900,300
3.885422,2.613811,900,300
3.894760,2.599352,900,300
3.904102,2.602838,900,300
3.913441,2.628787,900,300
3.922783,2.611849,900,300
3.932121,2.612584,900,300
3.941463,2.610209,900,300
3.950802,2.600926,900,300
3.960140,2.617180,900,300
3.969482,2.616248,900,300
3.978821,2.618726,900,300
3.988163,2.605632,900,300
3.997501,2.616976,900,300
4.006844,2.601610,900,300
4.016182,2.607238,900,300
4.025520,2.617271,900,300
4.034863,2.601917,900,300
4.044201,2.609101,900,300
4.053543,2.612893,900,300
4.062881,2.628752,900,300
4.072220,2.614434,900,300
4.081562,2.607785,900,300
4.090900,2.612362,900,300
4.100243,2.607865,900,300
4.109581,2.616361,900,300
4.118923,2.601124,900,300
4.128262,2.604793,900,300
4.137600,2.618513,900,300
4.146942,2.601071,900,300
4.156281,2.623942,900,300
4.165623,2.613242,900,300
4.174961,2.609832,900,300
4.184303,2.601321,900,300
4.193642,2.618339,900,300
4.202980,2.628037,900,300
4.212322,2.606549,900,300
4.221661,2.614223,900,300
4.231003,2.603337,900,300
4.240341,2.610136,900,300
4.249683,2.615025,900,300
4.259022,2.601850,900,300
4.268360,2.620577,900,300
4.277702,2.609650,900,300
4.287041,2.609527,900,300
4.296383,2.615516,900,300
4.305721,2.604493,900,300
4.315063,2.610585,900,300
4.324402,2.605536,900,300
4.333740,2.617153,900,300
4.343082,2.602925,900,300
4.352421,2.616010,900,300
4.361763,2.606814,900,300
4.371101,2.610617,900,300
4.380444,2.625896,900,300
4.389782,2.604349,900,300
