"Timestamp","Value","CPU freq","Memory freq"
0.008575,2.666491,1300,200
0.017181,3.100461,1300,200
0.025780,3.133180,1300,200
0.034378,3.134772,1300,200
0.042976,3.148675,1300,200
0.051582,3.145125,1300,200
0.060181,3.124566,1300,200
0.068779,3.170991,1300,200
0.077377,3.146190,1300,200
0.085976,3.177789,1300,200
0.094582,3.131917,1300,200
0.103180,3.146609,1300,200
0.111778,3.144603,1300,200
0.120377,3.126444,1300,200
0.128983,3.152213,1300,200
0.137581,3.146775,1300,200
0.146179,3.156510,1300,200
0.154778,3.163104,1300,200
0.163376,3.133732,1300,200
0.171982,3.146066,1300,200
0.180580,3.153644,1300,200
0.189178,3.128080,1300,200
0.197777,3.162375,1300,200
0.206383,3.140853,1300,200
0.214981,3.138894,1300,200
0.223579,3.157548,1300,200
0.232178,3.149097,1300,200
0.240776,3.170941,1300,200
0.249382,3.159851,1300,200
0.257980,3.133633,1300,200
0.266579,3.166252,1300,200
0.275177,3.146245,1300,200
0.283775,3.138537,1300,200
0.292381,3.146772,1300,200
0.300980,3.151202,1300,200
0.309578,3.150292,1300,200
0.318176,3.139729,1300,200
0.326782,3.138422,1300,200
0.335381,3.158158,1300,200
0.343979,3.146610,1300,200
0.352577,3.148980,1300,200
0.361176,3.135169,1300,200
0.369781,3.155102,1300,200
0.378380,3.142586,1300,200
0.386978,3.158267,1300,200
0.395576,3.158119,1300,200
0.404182,3.139515,1300,200
0.412781,3.135763,1300,200
0.421379,3.158010,1300,200
0.429977,3.137883,1300,200
0.438576,3.145985,1300,200
0.447182,3.162440,1300,200
0.455780,3.152052,1300,200
0.464378,3.149310,1300,200
0.472977,3.285933,1300,200
0.481583,3.137627,1300,200
0.490181,3.150225,1300,200
0.498779,3.156671,1300,200
0.507378,3.165022,1300,200
0.515976,3.153045,1300,200
0.524582,3.138235,1300,200
0.533180,3.138545,1300,200
0.541779,3.135406,1300,200
0.550377,3.136844,1300,200
0.558975,3.179681,1300,200
0.567581,3.138912,1300,200
0.576180,3.167029,1300,200
0.584778,3.140882,1300,200
0.593376,3.132408,1300,200
0.601982,3.144418,1300,200
0.610580,3.149252,1300,200
0.619179,3.187004,1300,200
0.627777,3.148742,1300,200
0.636375,3.146271,1300,200
0.644981,3.157273,1300,200
0.653580,3.134077,1300,200
0.662178,3.149007,1300,200
0.670776,3.173072,1300,200
0.679382,3.153423,1300,200
0.687981,3.161919,1300,200
0.696579,3.151706,1300,200
0.705177,3.143499,1300,200
0.713776,3.143070,1300,200
0.722382,3.136287,1300,200
0.730980,3.168945,1300,200
0.739578,3.129532,1300,200
0.748177,3.142762,1300,200
0.756783,3.176906,1300,200
0.765381,3.134460,1300,200
0.773979,3.156888,1300,200
0.782578,3.133574,1300,200
0.791176,3.160041,1300,200
0.799782,3.168990,1300,200
0.808380,3.142119,1300,200
0.816978,3.177350,1300,200
0.825577,3.147582,1300,200
0.834183,3.134618,1300,200
0.842781,3.148154,1300,200
0.851379,3.145551,1300,200
0.859978,3.160022,1300,200
0.868576,3.138891,1300,200
0.877182,3.158763,1300,200
0.885780,3.138154,1300,200
0.894379,3.137156,1300,200
0.902977,3.158745,1300,200
0.911575,3.149677,1300,200
0.920181,3.161164,1300,200
0.928780,3.158474,1300,200
0.937378,3.141054,1300,200
0.945976,3.145324,1300,200
0.954582,3.162489,1300,200
0.963181,3.145784,1300,200
0.971779,3.163500,1300,200
0.980377,3.164817,1300,200
0.988976,3.176251,1300,200
0.997581,3.144117,1300,200
1.006180,3.123987,1300,200
1.014778,3.166122,1300,200
1.023376,3.152879,1300,200
1.031982,3.143941,1300,200
1.040581,3.193979,1300,200
1.049179,3.136852,1300,200
1.057777,3.114375,1300,200
1.066376,3.144387,1300,200
1.074982,3.152907,1300,200
1.083580,3.140672,1300,200
1.092178,3.132086,1300,200
1.100777,3.131441,1300,200
1.109383,3.133936,1300,200
1.117981,3.107309,1300,200
1.126579,3.148052,1300,200
1.135178,3.153854,1300,200
1.143776,3.153505,1300,200
1.152382,3.158046,1300,200
1.160980,3.152176,1300,200
1.169579,3.151196,1300,200
1.178177,3.145779,1300,200
1.186775,3.146108,1300,200
1.195381,3.164479,1300,200
1.203979,3.154555,1300,200
1.212578,3.143142,1300,200
1.221176,3.166447,1300,200
1.229782,3.129642,1300,200
1.238380,3.139182,1300,200
1.246979,3.142735,1300,200
1.255577,3.141249,1300,200
1.264175,3.151945,1300,200
1.272781,3.139245,1300,200
1.281380,3.169022,1300,200
1.289978,3.119227,1300,200
1.298576,3.131032,1300,200
1.307182,3.155805,1300,200
1.315781,3.141561,1300,200
1.324379,3.133087,1300,200
1.332977,3.160521,1300,200
1.341576,3.156484,1300,200
1.350182,3.144632,1300,200
1.358780,3.150508,1300,200
1.367378,3.142088,1300,200
1.375977,3.153337,1300,200
1.384583,3.152062,1300,200
1.393181,3.154840,1300,200
1.401779,3.145509,1300,200
1.410378,3.133181,1300,200
1.418976,3.144104,1300,200
1.427582,3.145179,1300,200
1.436180,3.147159,1300,200
1.444778,3.132847,1300,200
1.453377,3.140135,1300,200
1.461983,3.164505,1300,200
1.470581,3.168080,1300,200
1.479179,3.177074,1300,200
1.487778,3.163548,1300,200
1.496376,3.271673,1300,200
1.504982,3.157717,1300,200
1.513580,3.141757,1300,200
1.522179,3.135031,1300,200
1.530777,3.170824,1300,200
1.539375,3.144496,1300,200
1.547981,3.156158,1300,200
1.556580,3.144442,1300,200
1.565178,3.136944,1300,200
1.573776,3.139527,1300,200
1.582382,3.158047,1300,200
1.590981,3.166645,1300,200
1.599579,3.165929,1300,200
1.608177,3.127681,1300,200
1.616776,3.155462,1300,200
1.625381,3.126239,1300,200
1.633980,3.138396,1300,200
1.642578,3.162122,1300,200
1.651176,3.147547,1300,200
1.659782,3.153455,1300,200
1.668381,3.116700,1300,200
1.676979,3.115097,1300,200
1.685577,3.153306,1300,200
1.694176,3.131217,1300,200
1.702782,3.171046,1300,200
1.711380,3.131387,1300,200
1.719978,3.130459,1300,200
1.728577,3.144384,1300,200
1.737183,3.119492,1300,200
1.745781,3.114657,1300,200
1.754379,3.161513,1300,200
1.762978,3.167001,1300,200
1.771576,3.161393,1300,200
1.780182,3.160687,1300,200
1.788780,3.147566,1300,200
1.797379,3.152925,1300,200
1.805977,3.136677,1300,200
1.814575,3.167269,1300,200
1.823181,3.152768,1300,200
1.831779,3.141516,1300,200
1.840378,3.147727,1300,200
1.848976,3.148608,1300,200
1.857582,3.132588,1300,200
1.866180,3.136528,1300,200
1.874779,3.160466,1300,200
1.883377,3.181916,1300,200
1.891975,3.150144,1300,200
1.900581,3.156299,1300,200
1.909180,3.148771,1300,200
1.917778,3.129830,1300,200
1.926376,3.155470,1300,200
1.934982,3.145869,1300,200
1.943581,3.145657,1300,200
1.952179,3.150565,1300,200
1.960777,3.136767,1300,200
1.969376,3.185047,1300,200
1.977982,3.143516,1300,200
1.986580,3.166245,1300,200
1.995178,3.168053,1300,200
2.003777,3.152987,1300,200
2.012383,3.171510,1300,200
2.020981,3.143737,1300,200
2.029579,3.140626,1300,200
2.038177,3.153926,1300,200
2.046776,3.157418,1300,200
2.055382,3.141901,1300,200
2.063980,3.155069,1300,200
2.072578,3.143914,1300,200
2.081177,3.147697,1300,200
2.089783,3.137221,1300,200
2.098381,3.152712,1300,200
2.106979,3.175364,1300,200
2.115578,3.145239,1300,200
2.124176,3.174063,1300,200
2.132782,3.134505,1300,200
2.141380,3.130860,1300,200
2.149979,3.147165,1300,200
2.158577,3.152303,1300,200
2.167175,3.160508,1300,200
2.175781,3.162050,1300,200
2.184380,3.134839,1300,200
2.192978,3.150846,1300,200
2.201576,3.132215,1300,200
2.210182,3.137643,1300,200
2.218781,3.183800,1300,200
2.227379,3.158874,1300,200
2.235977,3.157313,1300,200
2.244576,3.147366,1300,200
2.253181,3.137742,1300,200
2.261780,3.142944,1300,200
2.270378,3.151515,1300,200
2.278976,3.156420,1300,200
2.287582,3.182130,1300,200
2.296181,3.170798,1300,200
2.304779,3.150625,1300,200
2.313377,3.139182,1300,200
2.321976,3.135953,1300,200
2.330582,3.164304,1300,200
