"Timestamp","Value","CPU freq","Memory freq"
0.011799,2.577710,800,300
0.023621,2.607045,800,300
0.035442,2.600652,800,300
0.047260,2.603367,800,300
0.059082,2.612539,800,300
0.070900,2.597958,800,300
0.082722,2.622275,800,300
0.094540,2.598225,800,300
0.106361,2.614455,800,300
0.118179,2.603049,800,300
0.130001,2.623176,800,300
0.141819,2.604549,800,300
0.153641,2.608959,800,300
0.165459,2.626312,800,300
0.177280,2.603356,800,300
0.189102,2.607661,800,300
0.200920,2.607651,800,300
0.212742,2.610856,800,300
0.224560,2.602457,800,300
0.236382,2.612581,800,300
0.248199,2.604131,800,300
0.260021,2.618819,800,300
0.271839,2.614487,800,300
0.283661,2.610803,800,300
0.295479,2.660413,800,300
0.307301,2.619630,800,300
0.319122,2.608055,800,300
0.330940,2.610380,800,300
0.342762,2.617744,800,300
0.354580,2.604869,800,300
0.366402,2.615963,800,300
0.378220,2.599535,800,300
0.390041,2.609454,800,300
0.401859,2.604943,800,300
0.413681,2.612115,800,300
0.425499,2.602961,800,300
0.437321,2.612153,800,300
0.449142,2.603089,800,300
0.460960,2.616782,800,300
0.472782,2.614287,800,300
0.484600,2.613885,800,300
0.496422,2.606008,800,300
0.508240,2.610051,800,300
0.520061,2.623122,800,300
0.531879,2.599041,800,300
0.543701,2.617302,800,300
0.555519,2.600809,800,300
0.567341,2.617995,800,300
0.579159,2.606092,800,300
0.590981,2.618567,800,300
0.602802,2.594088,800,300
0.614620,2.615993,800,300
0.626442,2.603466,800,300
0.638260,2.602396,800,300
0.650082,2.598286,800,300
0.661900,2.615641,800,300
0.673721,2.622360,800,300
0.685539,2.597716,800,300
0.697361,2.606159,800,300
0.709179,2.594728,800,300
0.721001,2.602046,800,300
0.732822,2.596172,800,300
0.744640,2.604346,800,300
0.756462,2.596780,800,300
0.768280,2.601098,800,300
0.780102,2.599385,800,300
0.791920,2.610300,800,300
0.803741,2.603872,800,300
0.815559,2.611555,800,300
0.827381,2.607959,800,300
0.839199,2.621371,800,300
0.851021,2.611428,800,300
0.862839,2.603742,800,300
0.874660,2.627352,800,300
0.886482,2.603998,800,300
0.898300,2.611385,800,300
0.910122,2.603661,800,300
0.921940,2.614510,800,300
0.933762,2.608977,800,300
0.945580,2.612744,800,300
0.957401,2.603470,800,300
0.969219,2.604827,800,300
0.981041,2.615065,800,300
0.992859,2.611019,800,300
1.004681,2.612273,800,300
1.016502,2.616263,800,300
1.028320,2.615429,800,300
1.040142,2.612635,800,300
1.051960,2.606851,800,300
1.063782,2.622988,800,300
1.075600,2.608506,800,300
1.087421,2.608051,800,300
1.099239,2.607498,800,300
1.111061,2.598241,800,300
1.122879,2.591802,800,300
1.134701,2.595376,800,300
1.146519,2.589463,800,300
1.158340,2.620296,800,300
1.170162,2.593741,800,300
1.181980,2.620165,800,300
1.193802,2.600301,800,300
1.205620,2.610995,800,300
1.217442,2.610066,800,300
1.229259,2.613198,800,300
1.241081,2.601600,800,300
1.252899,2.616808,800,300
1.264721,2.605561,800,300
1.276539,2.618756,800,300
1.288361,2.603034,800,300
1.300182,2.593311,800,300
1.312000,2.605058,800,300
1.323822,2.590624,800,300
1.335640,2.600101,800,300
1.347462,2.590139,800,300
1.359280,2.593335,800,300
1.371101,2.588676,800,300
1.382919,2.611470,800,300
1.394741,2.595215,800,300
1.406559,2.606859,800,300
1.418381,2.591671,800,300
1.430199,2.604201,800,300
1.442020,2.600627,800,300
1.453842,2.612966,800,300
1.465660,2.603400,800,300
1.477482,2.613995,800,300
1.489300,2.612152,800,300
1.501122,2.610900,800,300
1.512939,2.612111,800,300
1.524761,2.613015,800,300
1.536579,2.605045,800,300
1.548401,2.623661,800,300
1.560219,2.604298,800,300
1.572041,2.610081,800,300
1.583862,2.611218,800,300
1.595680,2.611136,800,300
1.607502,2.613304,800,300
1.619320,2.613389,800,300
1.631142,2.612203,800,300
1.642960,2.601497,800,300
1.654781,2.615353,800,300
1.666599,2.601579,800,300
1.678421,2.607028,800,300
1.690239,2.598283,800,300
1.702061,2.611015,800,300
1.713882,2.593666,800,300
1.725700,2.600078,800,300
1.737522,2.598425,800,300
1.749340,2.604602,800,300
1.761162,2.604156,800,300
1.772980,2.601336,800,300
1.784801,2.588759,800,300
1.796619,2.606597,800,300
1.808441,2.605194,800,300
1.820259,2.614747,800,300
1.832081,2.612759,800,300
1.843899,2.609014,800,300
1.855721,2.608472,800,300
1.867542,2.608507,800,300
1.879360,2.608979,800,300
1.891182,2.617969,800,300
1.903000,2.613190,800,300
1.914822,2.610311,800,300
1.926640,2.616759,800,300
1.938461,2.604357,800,300
1.950279,2.618535,800,300
1.962101,2.604832,800,300
1.973919,2.612156,800,300
1.985741,2.609915,800,300
1.997562,2.619464,800,300
2.009380,2.609201,800,300
2.021202,2.609877,800,300
2.033020,2.608450,800,300
2.044842,2.620475,800,300
2.056660,2.606264,800,300
2.068481,2.627243,800,300
2.080299,2.594203,800,300
2.092121,2.620067,800,300
2.103939,2.608864,800,300
2.115761,2.609488,800,300
2.127579,2.596612,800,300
2.139400,2.602317,800,300
2.151222,2.595498,800,300
2.163040,2.602294,800,300
2.174862,2.602182,800,300
2.186680,2.594233,800,300
2.198502,2.607507,800,300
2.210320,2.590432,800,300
2.222141,2.609344,800,300
2.233959,2.604340,800,300
2.245781,2.617198,800,300
2.257599,2.603349,800,300
2.269421,2.613781,800,300
2.281242,2.611726,800,300
2.293060,2.612489,800,300
2.304882,2.610407,800,300
2.316700,2.614011,800,300
2.328522,2.607437,800,300
2.340340,2.621736,800,300
2.352161,2.599792,800,300
2.363979,2.607127,800,300
2.375801,2.612449,800,300
2.387619,2.606130,800,300
2.399441,2.613725,800,300
2.411259,2.607231,800,300
2.423080,2.608748,800,300
2.434902,2.606925,800,300
2.446720,2.599698,800,300
2.458542,2.606059,800,300
2.470360,2.597532,800,300
2.482182,2.601888,800,300
2.493999,2.602095,800,300
2.505821,2.606901,800,300
2.517639,2.596617,800,300
2.529461,2.595114,800,300
2.541279,2.644177,800,300
2.553101,2.607991,800,300
2.564922,2.613542,800,300
2.576740,2.611284,800,300
2.588562,2.594140,800,300
2.600380,2.594294,800,300
2.612202,2.604274,800,300
2.624020,2.610697,800,300
2.635841,2.604832,800,300
2.647659,2.600922,800,300
2.659481,2.617550,800,300
2.671299,2.605696,800,300
2.683121,2.601520,800,300
2.694939,2.604578,800,300
2.706760,2.609249,800,300
2.718582,2.602083,800,300
2.730400,2.598155,800,300
2.742222,2.582253,800,300
2.754040,2.589817,800,300
2.765862,2.601290,800,300
2.777679,2.597378,800,300
2.789501,2.598562,800,300
2.801319,2.604004,800,300
2.813141,2.598113,800,300
2.824959,2.589088,800,300
2.836781,2.608044,800,300
2.848602,2.603292,800,300
2.860420,2.615887,800,300
2.872242,2.608161,800,300
2.884060,2.613384,800,300
2.895882,2.611961,800,300
2.907700,2.611192,800,300
2.919521,2.606717,800,300
2.931339,2.616935,800,300
2.943161,2.612427,800,300
2.954979,2.607170,800,300
