"Timestamp","Value","CPU freq","Memory freq"
0.007256,2.355718,1200,400
0.014542,2.774060,1200,400
0.021820,2.782506,1200,400
0.029099,2.782378,1200,400
0.036377,2.819470,1200,400
0.043655,2.801375,1200,400
0.050941,2.800587,1200,400
0.058220,2.796018,1200,400
0.065498,2.767404,1200,400
0.072777,2.786487,1200,400
0.080055,2.809104,1200,400
0.087341,2.775785,1200,400
0.094620,2.793820,1200,400
0.101898,2.778843,1200,400
0.109177,2.765651,1200,400
0.116463,2.797078,1200,400
0.123741,2.790857,1200,400
0.131020,2.785124,1200,400
0.138298,2.789426,1200,400
0.145576,2.803092,1200,400
0.152863,2.792619,1200,400
0.160141,2.789872,1200,400
0.167419,2.812590,1200,400
0.174698,2.787055,1200,400
0.181976,2.782676,1200,400
0.189262,2.790362,1200,400
0.196541,2.783049,1200,400
0.203819,2.787122,1200,400
0.211098,2.800557,1200,400
0.218376,2.791681,1200,400
0.225662,2.793579,1200,400
0.232941,2.797967,1200,400
0.240219,2.809446,1200,400
0.247498,2.801516,1200,400
0.254776,2.800292,1200,400
0.262062,2.784247,1200,400
0.269341,2.778753,1200,400
0.276619,2.797264,1200,400
0.283897,2.786761,1200,400
0.291176,2.786415,1200,400
0.298462,2.805441,1200,400
0.305740,2.798378,1200,400
0.313019,2.800079,1200,400
0.320297,2.816603,1200,400
0.327576,2.803231,1200,400
0.334862,2.789139,1200,400
0.342140,2.815379,1200,400
0.349419,2.784905,1200,400
0.356697,2.784012,1200,400
0.363976,2.798943,1200,400
0.371262,2.786875,1200,400
0.378540,2.793605,1200,400
0.385818,2.798526,1200,400
0.393097,2.799411,1200,400
0.400375,2.803417,1200,400
0.407661,2.808011,1200,400
0.414940,2.789608,1200,400
0.422218,2.791315,1200,400
0.429497,2.818201,1200,400
0.436783,2.789783,1200,400
0.444061,2.805267,1200,400
0.451340,2.798366,1200,400
0.458618,2.793046,1200,400
0.465897,2.795506,1200,400
0.473183,2.802985,1200,400
0.480461,2.809460,1200,400
0.487740,2.795487,1200,400
0.495018,2.788943,1200,400
0.502296,2.802750,1200,400
0.509583,2.812527,1200,400
0.516861,2.786217,1200,400
0.524139,2.801333,1200,400
0.531418,2.790702,1200,400
0.538696,2.823040,1200,400
0.545982,2.811217,1200,400
0.553261,2.794888,1200,400
0.560539,2.804952,1200,400
0.567818,2.803176,1200,400
0.575096,2.784167,1200,400
0.582382,2.786429,1200,400
0.589661,2.802184,1200,400
0.596939,2.807693,1200,400
0.604218,2.793410,1200,400
