"Timestamp","Value","CPU freq","Memory freq"
0.008999,2.387136,900,400
0.018021,2.621483,900,400
0.027039,2.619189,900,400
0.036060,2.630152,900,400
0.045078,2.631919,900,400
0.054100,2.630899,900,400
0.063118,2.634591,900,400
0.072140,2.618355,900,400
0.081161,2.618640,900,400
0.090179,2.631935,900,400
0.099201,2.618570,900,400
0.108219,2.638301,900,400
0.117241,2.609749,900,400
0.126259,2.621029,900,400
0.135281,2.624627,900,400
0.144299,2.607318,900,400
0.153320,2.620152,900,400
0.162338,2.603102,900,400
0.171360,2.632756,900,400
0.180382,2.624171,900,400
0.189400,2.608930,900,400
0.198421,2.620121,900,400
0.207439,2.623053,900,400
0.216461,2.615004,900,400
0.225479,2.633673,900,400
0.234501,2.626178,900,400
0.243519,2.617550,900,400
0.252541,2.633227,900,400
0.261559,2.629478,900,400
0.270580,2.635395,900,400
0.279598,2.614470,900,400
0.288620,2.618713,900,400
0.297642,2.638910,900,400
0.306660,2.613055,900,400
0.315681,2.631161,900,400
0.324699,2.608471,900,400
0.333721,2.650707,900,400
0.342739,2.615938,900,400
0.351761,2.607703,900,400
0.360779,2.618432,900,400
0.369801,2.612569,900,400
0.378819,2.624505,900,400
0.387840,2.612923,900,400
0.396858,2.608962,900,400
0.405880,2.621340,900,400
0.414902,2.609324,900,400
0.423920,2.628659,900,400
0.432941,2.628485,900,400
0.441959,2.618290,900,400
0.450981,2.626431,900,400
0.459999,2.626341,900,400
0.469021,2.647048,900,400
0.478039,2.626806,900,400
0.487061,2.629513,900,400
0.496078,2.631652,900,400
0.505100,2.619463,900,400
0.514118,2.638108,900,400
0.523140,2.630472,900,400
0.532162,2.623113,900,400
0.541180,2.641548,900,400
0.550201,2.621170,900,400
0.559219,2.626271,900,400
0.568241,2.630293,900,400
0.577259,2.638747,900,400
0.586281,2.638493,900,400
0.595299,2.622232,900,400
0.604321,2.631751,900,400
0.613338,2.623087,900,400
0.622360,2.637840,900,400
0.631378,2.622564,900,400
0.640400,2.631263,900,400
0.649422,2.645007,900,400
0.658440,2.626949,900,400
0.667461,2.632850,900,400
0.676479,2.620784,900,400
0.685501,2.624636,900,400
0.694519,2.644253,900,400
0.703541,2.626505,900,400
