"Timestamp","Value","CPU freq","Memory freq"
0.007980,2.259335,1100,300
0.015976,2.682105,1100,300
0.023979,2.707370,1100,300
0.031975,2.701325,1100,300
0.039978,2.702217,1100,300
0.047981,2.705680,1100,300
0.055977,2.696662,1100,300
0.063980,2.694600,1100,300
0.071976,2.717299,1100,300
0.079979,2.706863,1100,300
0.087975,2.709876,1100,300
0.095978,2.716657,1100,300
0.103981,2.700821,1100,300
0.111977,2.707931,1100,300
0.119980,2.694661,1100,300
0.127975,2.708364,1100,300
0.135979,2.709996,1100,300
0.143974,2.714489,1100,300
0.151978,2.732998,1100,300
0.159981,2.716497,1100,300
0.167976,2.714364,1100,300
0.175980,2.704175,1100,300
0.183975,2.741607,1100,300
0.191978,2.717558,1100,300
0.199974,2.716380,1100,300
0.207977,2.731201,1100,300
0.215981,2.720332,1100,300
0.223976,2.735550,1100,300
0.231979,2.713170,1100,300
0.239975,2.716475,1100,300
0.247978,2.744966,1100,300
0.255974,2.717609,1100,300
0.263977,2.714298,1100,300
0.271980,2.728609,1100,300
0.279976,2.723145,1100,300
0.287979,2.715961,1100,300
0.295975,2.724655,1100,300
0.303978,2.716420,1100,300
0.311981,2.734417,1100,300
0.319977,2.717242,1100,300
0.327980,2.713479,1100,300
0.335976,2.727200,1100,300
0.343979,2.729144,1100,300
0.351974,2.718337,1100,300
0.359978,2.725111,1100,300
0.367981,2.727577,1100,300
0.375977,2.718486,1100,300
0.383980,2.718614,1100,300
0.391975,2.725218,1100,300
0.399979,2.716238,1100,300
0.407974,2.720946,1100,300
0.415977,2.734154,1100,300
0.423981,2.704418,1100,300
0.431976,2.713345,1100,300
0.439980,2.725981,1100,300
0.447975,2.729552,1100,300
0.455978,2.721583,1100,300
0.463974,2.705385,1100,300
0.471977,2.704813,1100,300
0.479980,2.725063,1100,300
0.487976,2.719044,1100,300
0.495979,2.700629,1100,300
0.503975,2.704639,1100,300
0.511978,2.721664,1100,300
0.519974,2.706068,1100,300
0.527977,2.701556,1100,300
0.535980,2.716454,1100,300
0.543976,2.715075,1100,300
0.551979,2.729321,1100,300
0.559975,2.725221,1100,300
0.567978,2.717253,1100,300
0.575981,2.733205,1100,300
0.583977,2.719892,1100,300
0.591980,2.713791,1100,300
0.599976,2.728764,1100,300
0.607979,2.721487,1100,300
0.615974,2.717866,1100,300
0.623978,2.724302,1100,300
0.631981,2.716837,1100,300
0.639977,2.723135,1100,300
0.647980,2.732621,1100,300
0.655975,2.702297,1100,300
0.663979,2.704985,1100,300
0.671974,2.723599,1100,300
0.679977,2.706135,1100,300
0.687981,2.711740,1100,300
0.695976,2.706240,1100,300
0.703979,2.709754,1100,300
0.711975,2.719201,1100,300
0.719978,2.701362,1100,300
0.727974,2.704677,1100,300
0.735977,2.724048,1100,300
0.743980,2.706277,1100,300
0.751976,2.721201,1100,300
0.759979,2.728994,1100,300
0.767975,2.721584,1100,300
0.775978,2.728773,1100,300
0.783981,2.712764,1100,300
0.791977,2.714708,1100,300
0.799980,2.734532,1100,300
0.807976,2.716938,1100,300
0.815979,2.714963,1100,300
0.823975,2.728456,1100,300
0.831978,2.722594,1100,300
0.839981,2.718682,1100,300
0.847977,2.727282,1100,300
0.855980,2.721749,1100,300
0.863976,2.730415,1100,300
0.871979,2.721867,1100,300
0.879974,2.711468,1100,300
0.887978,2.729267,1100,300
0.895981,2.719731,1100,300
0.903976,2.719709,1100,300
0.911980,2.724907,1100,300
0.919975,2.718531,1100,300
0.927979,2.720739,1100,300
0.935974,2.729562,1100,300
0.943977,2.713333,1100,300
0.951981,2.727220,1100,300
0.959976,2.736578,1100,300
0.967979,2.720830,1100,300
0.975975,2.726825,1100,300
0.983978,2.718300,1100,300
0.991974,2.721838,1100,300
0.999977,2.730565,1100,300
1.007980,2.713828,1100,300
1.015976,2.718043,1100,300
1.023979,2.732639,1100,300
1.031975,2.719153,1100,300
1.039978,2.713590,1100,300
1.047981,2.728873,1100,300
1.055977,2.730917,1100,300
1.063980,2.729979,1100,300
1.071976,2.712067,1100,300
1.079979,2.716660,1100,300
1.087975,2.736897,1100,300
1.095978,2.718212,1100,300
1.103981,2.713922,1100,300
1.111977,2.728934,1100,300
1.119980,2.721646,1100,300
1.127975,2.717540,1100,300
1.135979,2.725341,1100,300
1.143974,2.716018,1100,300
1.151978,2.734904,1100,300
1.159981,2.722864,1100,300
1.167976,2.717212,1100,300
1.175980,2.727045,1100,300
1.183975,2.726978,1100,300
1.191978,2.722973,1100,300
1.199974,2.724871,1100,300
1.207977,2.718154,1100,300
1.215981,2.721679,1100,300
1.223976,2.732939,1100,300
1.231979,2.714621,1100,300
1.239975,2.717801,1100,300
1.247978,2.740229,1100,300
1.255974,2.728423,1100,300
1.263977,2.726913,1100,300
1.271980,2.718131,1100,300
1.279976,2.726242,1100,300
1.287979,2.730802,1100,300
1.295975,2.714444,1100,300
1.303978,2.716570,1100,300
1.311981,2.736298,1100,300
1.319977,2.735452,1100,300
1.327980,2.714859,1100,300
1.335976,2.730544,1100,300
1.343979,2.725504,1100,300
1.351974,2.720786,1100,300
1.359978,2.736045,1100,300
1.367981,2.717088,1100,300
1.375977,2.734254,1100,300
1.383980,2.721428,1100,300
1.391975,2.714546,1100,300
1.399979,2.731670,1100,300
1.407974,2.721264,1100,300
1.415977,2.778822,1100,300
1.423981,2.719479,1100,300
1.431976,2.706422,1100,300
1.439980,2.725248,1100,300
1.447975,2.714929,1100,300
1.455978,2.726052,1100,300
1.463974,2.705680,1100,300
1.471977,2.730067,1100,300
1.479980,2.712018,1100,300
1.487976,2.705564,1100,300
1.495979,2.721178,1100,300
1.503975,2.709744,1100,300
1.511978,2.720772,1100,300
1.519974,2.718590,1100,300
1.527977,2.706686,1100,300
1.535980,2.723832,1100,300
1.543976,2.709169,1100,300
1.551979,2.704301,1100,300
1.559975,2.731326,1100,300
