"Timestamp","Value","CPU freq","Memory freq"
0.007820,2.788431,1300,300
0.015656,3.143738,1300,300
0.023499,3.174167,1300,300
0.031342,3.182924,1300,300
0.039177,3.195295,1300,300
0.047020,3.178681,1300,300
0.054855,3.202028,1300,300
0.062698,3.201407,1300,300
0.070541,3.175355,1300,300
0.078377,3.181063,1300,300
0.086220,3.167144,1300,300
0.094055,3.181082,1300,300
0.101898,3.160601,1300,300
0.109741,3.175154,1300,300
0.117577,3.151429,1300,300
0.125420,3.189798,1300,300
0.133255,3.191170,1300,300
0.141098,3.166784,1300,300
0.148941,3.192653,1300,300
0.156776,3.171494,1300,300
0.164619,3.173371,1300,300
0.172462,3.178886,1300,300
0.180298,3.174835,1300,300
0.188141,3.165299,1300,300
0.195976,3.193443,1300,300
0.203819,3.167339,1300,300
0.211662,3.210851,1300,300
0.219498,3.220682,1300,300
0.227341,3.191440,1300,300
0.235176,3.193822,1300,300
0.243019,3.203890,1300,300
0.250862,3.160791,1300,300
0.258698,3.173532,1300,300
0.266541,3.174508,1300,300
0.274376,3.151504,1300,300
0.282219,3.165333,1300,300
0.290062,3.163834,1300,300
0.297897,3.170439,1300,300
0.305740,3.155010,1300,300
0.313576,3.178249,1300,300
0.321419,3.153986,1300,300
0.329262,3.153494,1300,300
0.337097,3.166012,1300,300
0.344940,3.179786,1300,300
0.352776,3.186134,1300,300
0.360619,3.185087,1300,300
0.368462,3.165437,1300,300
0.376297,3.189845,1300,300
0.384140,3.210852,1300,300
0.391975,3.170583,1300,300
0.399818,3.191979,1300,300
0.407661,3.206270,1300,300
0.415497,3.176123,1300,300
0.423340,3.164290,1300,300
0.431175,3.182662,1300,300
0.439018,3.182208,1300,300
0.446861,3.200433,1300,300
0.454697,3.149707,1300,300
0.462540,3.151268,1300,300
0.470375,3.185962,1300,300
0.478218,3.170001,1300,300
0.486061,3.176554,1300,300
0.493896,3.169533,1300,300
0.501740,3.140467,1300,300
0.509583,3.175579,1300,300
0.517418,3.176369,1300,300
0.525261,3.140424,1300,300
0.533096,3.166527,1300,300
0.540939,3.178839,1300,300
0.548782,3.170694,1300,300
0.556618,3.174459,1300,300
0.564461,3.180223,1300,300
0.572296,3.173011,1300,300
0.580139,3.193466,1300,300
0.587982,3.179778,1300,300
0.595818,3.178854,1300,300
0.603661,3.183855,1300,300
0.611496,3.188595,1300,300
0.619339,3.181865,1300,300
0.627182,3.215390,1300,300
0.635017,3.164242,1300,300
0.642860,3.165771,1300,300
0.650696,3.187656,1300,300
0.658539,3.152672,1300,300
0.666382,3.182266,1300,300
0.674217,3.190334,1300,300
0.682060,3.177275,1300,300
0.689896,3.156993,1300,300
0.697739,3.155793,1300,300
0.705582,3.240641,1300,300
0.713417,3.229416,1300,300
0.721260,3.173674,1300,300
0.729095,3.169461,1300,300
0.736938,3.175994,1300,300
0.744781,3.143882,1300,300
0.752617,3.184391,1300,300
0.760460,3.195156,1300,300
0.768295,3.163167,1300,300
0.776138,3.184474,1300,300
0.783981,3.204985,1300,300
0.791817,3.203209,1300,300
0.799660,3.196911,1300,300
0.807495,3.416625,1300,300
0.815338,3.231290,1300,300
0.823181,3.177917,1300,300
0.831017,3.209370,1300,300
0.838860,3.179961,1300,300
0.846703,3.195215,1300,300
0.854538,3.169256,1300,300
0.862381,3.184704,1300,300
0.870216,3.181367,1300,300
0.878059,3.163991,1300,300
0.885902,3.154728,1300,300
0.893738,3.207573,1300,300
0.901581,3.180962,1300,300
0.909416,3.171768,1300,300
0.917259,3.180813,1300,300
0.925102,3.155403,1300,300
0.932938,3.187697,1300,300
0.940781,3.178401,1300,300
0.948616,3.168809,1300,300
0.956459,3.180168,1300,300
0.964302,3.192083,1300,300
0.972137,3.183535,1300,300
0.979980,3.189432,1300,300
0.987816,3.188767,1300,300
0.995659,3.189557,1300,300
1.003502,3.194121,1300,300
1.011337,3.169504,1300,300
1.019180,3.164929,1300,300
1.027016,3.189115,1300,300
1.034859,3.207329,1300,300
1.042702,3.186441,1300,300
1.050537,3.167413,1300,300
1.058380,3.205807,1300,300
1.066216,3.167757,1300,300
1.074059,3.169347,1300,300
1.081902,3.204137,1300,300
1.089737,3.169947,1300,300
1.097580,3.196470,1300,300
1.105415,3.176465,1300,300
1.113258,3.172337,1300,300
1.121101,3.196658,1300,300
1.128937,3.179234,1300,300
1.136780,3.194459,1300,300
1.144615,3.184079,1300,300
1.152458,3.194410,1300,300
1.160301,3.217467,1300,300
1.168137,3.183479,1300,300
1.175980,3.175833,1300,300
1.183815,3.182303,1300,300
1.191658,3.169743,1300,300
1.199501,3.175344,1300,300
1.207336,3.196672,1300,300
1.215179,3.185169,1300,300
1.223022,3.171120,1300,300
1.230858,3.177698,1300,300
1.238701,3.194239,1300,300
1.246536,3.185220,1300,300
1.254379,3.195064,1300,300
1.262222,3.161611,1300,300
1.270058,3.197336,1300,300
1.277901,3.198642,1300,300
1.285736,3.184066,1300,300
1.293579,3.194490,1300,300
1.301422,3.184953,1300,300
1.309258,3.196057,1300,300
1.317101,3.212976,1300,300
1.324936,3.195772,1300,300
1.332779,3.195106,1300,300
1.340622,3.199841,1300,300
1.348457,3.179731,1300,300
1.356300,3.190838,1300,300
1.364136,3.206630,1300,300
1.371979,3.174886,1300,300
1.379822,3.173218,1300,300
1.387657,3.193694,1300,300
1.395500,3.182143,1300,300
1.403336,3.173327,1300,300
1.411179,3.181403,1300,300
1.419022,3.174662,1300,300
1.426857,3.202022,1300,300
1.434700,3.197700,1300,300
1.442535,3.172392,1300,300
1.450378,3.195018,1300,300
1.458221,3.194355,1300,300
1.466057,3.178575,1300,300
1.473900,3.164421,1300,300
1.481735,3.183191,1300,300
1.489578,3.160906,1300,300
1.497421,3.190910,1300,300
1.505257,3.190910,1300,300
1.513100,3.172092,1300,300
1.520935,3.196180,1300,300
1.528778,3.169820,1300,300
1.536621,3.186739,1300,300
1.544456,3.177371,1300,300
1.552299,3.169480,1300,300
1.560143,3.175613,1300,300
1.567978,3.162922,1300,300
1.575821,3.167558,1300,300
1.583656,3.185851,1300,300
1.591499,3.186412,1300,300
1.599342,3.168884,1300,300
1.607178,3.169076,1300,300
1.615021,3.198148,1300,300
1.622856,3.169208,1300,300
1.630699,3.170290,1300,300
1.638542,3.181180,1300,300
1.646378,3.174578,1300,300
1.654221,3.201973,1300,300
1.662056,3.191056,1300,300
1.669899,3.190327,1300,300
1.677742,3.179313,1300,300
1.685577,3.177105,1300,300
1.693420,3.169933,1300,300
1.701256,3.179818,1300,300
1.709099,3.182318,1300,300
1.716942,3.194181,1300,300
1.724777,3.179123,1300,300
1.732620,3.197475,1300,300
1.740456,3.210299,1300,300
1.748299,3.191356,1300,300
1.756142,3.164164,1300,300
1.763977,3.196520,1300,300
1.771820,3.186332,1300,300
1.779655,3.189571,1300,300
1.787498,3.209199,1300,300
1.795341,3.182513,1300,300
1.803177,3.221154,1300,300
1.811020,3.188706,1300,300
1.818855,3.175389,1300,300
1.826698,3.197680,1300,300
1.834541,3.181678,1300,300
1.842377,3.156083,1300,300
1.850220,3.184015,1300,300
1.858055,3.199949,1300,300
1.865898,3.185319,1300,300
1.873741,3.177828,1300,300
1.881577,3.165657,1300,300
1.889420,3.173185,1300,300
1.897263,3.184561,1300,300
1.905098,3.167377,1300,300
1.912941,3.152189,1300,300
1.920776,3.173886,1300,300
1.928619,3.167578,1300,300
1.936462,3.176692,1300,300
1.944298,3.182496,1300,300
1.952141,3.191076,1300,300
1.959976,3.187329,1300,300
1.967819,3.199425,1300,300
1.975662,3.165010,1300,300
1.983498,3.161283,1300,300
1.991341,3.190603,1300,300
1.999176,3.175182,1300,300
2.007019,3.182072,1300,300
2.014862,3.208704,1300,300
2.022697,3.173178,1300,300
2.030540,3.192259,1300,300
2.038376,3.184584,1300,300
2.046219,3.159883,1300,300
2.054062,3.203503,1300,300
2.061897,3.197844,1300,300
2.069740,3.188841,1300,300
2.077576,3.170275,1300,300
2.085419,3.178695,1300,300
2.093262,3.180548,1300,300
2.101097,3.201835,1300,300
2.108940,3.169455,1300,300
2.116776,3.181165,1300,300
2.124619,3.198462,1300,300
2.132462,3.184868,1300,300
2.140297,3.179975,1300,300
2.148140,3.223670,1300,300
2.155975,3.204510,1300,300
2.163818,3.211004,1300,300
2.171661,3.174209,1300,300
2.179497,3.161491,1300,300
2.187340,3.211749,1300,300
2.195175,3.174509,1300,300
2.203018,3.158044,1300,300
2.210861,3.194286,1300,300
2.218697,3.187682,1300,300
2.226540,3.161818,1300,300
2.234375,3.180956,1300,300
2.242218,3.187878,1300,300
